instant,tanggal,musim,tahun,bulan,holiday,weekday,workingday,cuaca,temp,atemp,kelembaban,kecepatan_angin,casual,registered,total_count,windspeed,day_type
695,2012-11-25,Musim gugur,2012,November,0,Minggu,Tidak,Jelas,10.079153,12.879150000000001,46.8333,0.1505,309,2115,2424,10.083499999999999,Weekend/Holiday
696,2012-11-26,Musim gugur,2012,November,0,Senin,Ya,Jelas,12.846652999999998,16.950200000000002,53.541700000000006,0.04665,337,4750,5087,3.1255499999999996,Weekday
697,2012-11-27,Musim gugur,2012,November,0,Selasa,Ya,Berkabut,11.958347,14.0779,78.6667,0.237562,123,3836,3959,15.916654,Weekday
698,2012-11-28,Musim gugur,2012,November,0,Rabu,Ya,Jelas,12.163347,14.488100000000001,50.625,0.210821,198,5062,5260,14.125007,Weekday
699,2012-11-29,Musim gugur,2012,November,0,Kamis,Ya,Jelas,11.51567,14.921100000000001,55.565200000000004,0.115522,243,5080,5323,7.739974,Weekday
700,2012-11-30,Musim gugur,2012,November,0,Jummat,Ya,Jelas,12.231653000000001,16.193350000000002,64.95830000000001,0.0584708,362,5306,5668,3.9175436,Weekday
701,2012-12-01,Musim gugur,2012,December,0,Sabtu,Tidak,Berkabut,12.231653000000001,15.8452,80.6667,0.0597042,951,4240,5191,4.0001814,Weekend/Holiday
702,2012-12-02,Musim gugur,2012,December,0,Minggu,Tidak,Berkabut,14.247499999999999,17.9604,82.3333,0.124379,892,3757,4649,8.333393000000001,Weekend/Holiday
703,2012-12-03,Musim gugur,2012,December,0,Senin,Ya,Jelas,18.552500000000002,22.7898,76.75,0.0827208,555,5679,6234,5.5422936,Weekday
704,2012-12-04,Musim gugur,2012,December,0,Selasa,Ya,Jelas,19.509153,23.4527,73.375,0.174129,551,6055,6606,11.666643,Weekday
705,2012-12-05,Musim gugur,2012,December,0,Rabu,Ya,Jelas,17.971653,21.4006,48.5,0.324021,331,5398,5729,21.709407,Weekday
706,2012-12-06,Musim gugur,2012,December,0,Kamis,Ya,Jelas,10.489152999999998,12.9102,50.875,0.174754,340,5035,5375,11.708518,Weekday
707,2012-12-07,Musim gugur,2012,December,0,Jummat,Ya,Berkabut,13.154152999999999,16.097900000000003,76.4167,0.1306,349,4659,5008,8.7502,Weekday
708,2012-12-08,Musim gugur,2012,December,0,Sabtu,Tidak,Berkabut,15.648347,19.4754,91.125,0.101379,1153,4429,5582,6.792393,Weekend/Holiday
709,2012-12-09,Musim gugur,2012,December,0,Minggu,Tidak,Berkabut,15.750846999999998,19.5073,90.5417,0.157975,441,2787,3228,10.584325,Weekend/Holiday
710,2012-12-10,Musim gugur,2012,December,0,Senin,Ya,Berkabut,17.869153,21.77875,92.5,0.190308,329,4841,5170,12.750636,Weekday
711,2012-12-11,Musim gugur,2012,December,0,Selasa,Ya,Berkabut,14.486653,16.91815,59.66669999999999,0.296037,282,5219,5501,19.834478999999998,Weekday
712,2012-12-12,Musim gugur,2012,December,0,Rabu,Ya,Berkabut,12.1975,14.8669,53.833299999999994,0.162937,310,5009,5319,10.916779,Weekday
713,2012-12-13,Musim gugur,2012,December,0,Kamis,Ya,Jelas,12.129153,14.7094,48.5833,0.174129,425,5107,5532,11.666643,Weekday
714,2012-12-14,Musim gugur,2012,December,0,Jummat,Ya,Jelas,11.548347,14.7096,64.29169999999999,0.131229,429,5182,5611,8.792343,Weekday
715,2012-12-15,Musim gugur,2012,December,0,Sabtu,Tidak,Jelas,13.290847,16.91915,65.0417,0.10635,767,4280,5047,7.12545,Weekend/Holiday
716,2012-12-16,Musim gugur,2012,December,0,Minggu,Tidak,Berkabut,14.862499999999999,18.4969,83.875,0.100742,538,3248,3786,6.749714,Weekend/Holiday
717,2012-12-17,Musim gugur,2012,December,0,Senin,Ya,Berkabut,16.126653,20.075000000000003,90.7083,0.0982583,212,4373,4585,6.583306100000001,Weekday
718,2012-12-18,Musim gugur,2012,December,0,Selasa,Ya,Jelas,16.844153,20.485400000000002,66.625,0.221404,433,5124,5557,14.834067999999998,Weekday
719,2012-12-19,Musim gugur,2012,December,0,Rabu,Ya,Jelas,13.6325,17.1081,62.5417,0.184092,333,4934,5267,12.334164000000001,Weekday
720,2012-12-20,Musim gugur,2012,December,0,Kamis,Ya,Berkabut,13.530000000000001,16.760849999999998,66.79169999999999,0.132463,314,3814,4128,8.875021,Weekday
721,2012-12-21,Musim dingin,2012,December,0,Jummat,Ya,Berkabut,13.393346999999999,15.08835,55.666700000000006,0.374383,221,3402,3623,25.083661000000003,Weekday
722,2012-12-22,Musim dingin,2012,December,0,Sabtu,Tidak,Jelas,10.899153,11.80565,44.125,0.407346,205,1544,1749,27.292182,Weekend/Holiday
723,2012-12-23,Musim dingin,2012,December,0,Minggu,Tidak,Jelas,10.079153,12.97355,51.5417,0.133083,408,1379,1787,8.916561,Weekend/Holiday
724,2012-12-24,Musim dingin,2012,December,0,Senin,Ya,Berkabut,9.483464,12.945,79.1304,0.0772304,174,746,920,5.1744368000000005,Weekday
725,2012-12-25,Musim dingin,2012,December,1,Selasa,Tidak,Berkabut,11.943464,14.723249999999998,73.47829999999999,0.168726,440,573,1013,11.304642,Weekday
726,2012-12-26,Musim dingin,2012,December,0,Rabu,Ya,Hujan_RinganSalju,9.976652999999999,11.01665,82.3333,0.316546,9,432,441,21.208582,Weekday
727,2012-12-27,Musim dingin,2012,December,0,Kamis,Ya,Berkabut,10.420846999999998,11.3321,65.29169999999999,0.350133,247,1867,2114,23.458911,Weekday
728,2012-12-28,Musim dingin,2012,December,0,Jummat,Ya,Berkabut,10.386652999999999,12.7523,59.0,0.155471,644,2451,3095,10.416557,Weekday
729,2012-12-29,Musim dingin,2012,December,0,Sabtu,Tidak,Berkabut,10.386652999999999,12.120000000000001,75.29169999999999,0.124383,159,1182,1341,8.333661,Weekend/Holiday
730,2012-12-30,Musim dingin,2012,December,0,Minggu,Tidak,Jelas,10.489152999999998,11.584999999999999,48.3333,0.350754,364,1432,1796,23.500518,Weekend/Holiday
731,2012-12-31,Musim dingin,2012,December,0,Senin,Ya,Berkabut,8.849153,11.17435,57.75,0.154846,439,2290,2729,10.374682,Weekday
